Element	EUTranCellFDD	SN	latitude	longitude
MOHV04	MOHV2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=MOHV04	46668865	6797306
MOHV04	MOHV2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=MOHV04	46668865	6797306
MOHV04	MOHV3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=MOHV04	46668865	6797306
MOHV04	MOHV3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=MOHV04	46668865	6797306
NECA04	NECA1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NECA04	46998198	6924629
NECA04	NECA2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NECA04	46998198	6924629
NECA04	NECA3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NECA04	46998198	6924629
NECS04	NECS1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NECS04	46983149	6903998
NECS04	NECS1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NECS04	46983149	6903998
NECS04	NECS2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NECS04	46983149	6903998
NECS04	NECS2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NECS04	46983149	6903998
NECS04	NECS3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NECS04	46983149	6903998
NECS04	NECS3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NECS04	46983149	6903998
BAYA03	BAYA1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=BAYA03	46913739	6506838
BAYA03	BAYA2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=BAYA03	46913739	6506838
BAYA03	BAYA3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=BAYA03	46913739	6506838
CARR04	CARR1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CARR04	46600250	6771639
CARR04	CARR2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CARR04	46600250	6771639
CARR04	CARR3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CARR04	46600250	6771639
YVON04	YVON1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVON04	46781131	6641460
YVON04	YVON1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVON04	46781131	6641460
YVON04	YVON1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVON04	46781131	6641460
YVON04	YVON2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVON04	46781131	6641460
YVON04	YVON2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVON04	46781131	6641460
YVON04	YVON2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVON04	46781131	6641460
YVON04	YVON3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVON04	46781131	6641460
YVON04	YVON3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVON04	46781131	6641460
YVON04	YVON3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVON04	46781131	6641460
LONO04	LONO1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=LONO04	47064911	6766807
LONO04	LONO1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=LONO04	47064911	6766807
LONO04	LONO1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=LONO04	47064911	6766807
LONO04	LONO2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=LONO04	47064911	6766807
LONO04	LONO2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=LONO04	47064911	6766807
LONO04	LONO2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=LONO04	47064911	6766807
MUNT04	MUNT1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=MUNT04	46993148	7139307
MUNT04	MUNT1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=MUNT04	46993148	7139307
MUNT04	MUNT2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=MUNT04	46993148	7139307
MUNT04	MUNT2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=MUNT04	46993148	7139307
VOEN04	VOEN1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=VOEN04	47032339	6992253
VOEN04	VOEN2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=VOEN04	47032339	6992253
PIER03	PIER1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=PIER03	46999065	6913563
PIER03	PIER1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=PIER03	46999065	6913563
PIER03	PIER2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=PIER03	46999047	6913484
PIER03	PIER2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=PIER03	46999047	6913484
HGEN04	HGEN1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=HGEN04	47042433	6872254
HGEN04	HGEN2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=HGEN04	47042433	6872254
DAYL04	DAYL1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=DAYL04	46718588	6399455
DAYL04	DAYL2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=DAYL04	46718588	6399455
DAYL04	DAYL3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=DAYL04	46718588	6399455
WAVE04	WAVE1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=WAVE04	47024647	7027992
WAVE04	WAVE2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=WAVE04	47024638	7027992
WAVE04	WAVE3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=WAVE04	47024647	7027979
BOFE04	BOFE1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=BOFE04	46960966	6837625
BOFE04	BOFE1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=BOFE04	46960966	6837625
BOFE04	BOFE2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=BOFE04	46960966	6837625
BOFE04	BOFE2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=BOFE04	46960966	6837625
BOFE04	BOFE3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=BOFE04	46960966	6837625
BOFE04	BOFE3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=BOFE04	46960966	6837625
CFCV04	CFCV1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CFCV04	47103105	6831578
CFCV04	CFCV1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CFCV04	47103105	6831578
CFCV04	CFCV1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CFCV04	47103105	6831578
CFCV04	CFCV1R	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CFCV04	47103105	6831578
CFCV04	CFCV2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CFCV04	47103105	6831578
CFCV04	CFCV2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CFCV04	47103105	6831578
CFCV04	CFCV2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CFCV04	47103105	6831578
CFCV04	CFCV2R	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CFCV04	47103105	6831578
CFCV04	CFCV3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CFCV04	47103105	6831578
CFCV04	CFCV3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CFCV04	47103105	6831578
CFCV04	CFCV3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CFCV04	47103105	6831578
CFCV04	CFCV3R	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CFCV04	47103105	6831578
YVLA04	YVLA1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVLA04	46784594	6647800
YVLA04	YVLA1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVLA04	46784594	6647800
YVLA04	YVLA1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVLA04	46784594	6647800
YVLA04	YVLA2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVLA04	46784594	6647800
YVLA04	YVLA2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVLA04	46784594	6647800
YVLA04	YVLA2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVLA04	46784594	6647800
YVLA04	YVLA3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVLA04	46784594	6647800
YVLA04	YVLA3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVLA04	46784594	6647800
YVLA04	YVLA3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVLA04	46784594	6647800
PAQI02	PAQI1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=PAQI02	47100605	6985875
PAQI02	PAQI2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=PAQI02	47100605	6985875
MOPL03	MOPL1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=MOPL03	46980155	6765120
MOPL03	MOPL2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=MOPL03	46980155	6765120
MOPL03	MOPL3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=MOPL03	46980155	6765120
EBAI04	EBAI1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=EBAI04	46840976	6848245
EBAI04	EBAI1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=EBAI04	46840976	6848245
EBAI04	EBAI1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=EBAI04	46840976	6848245
EBAI04	EBAI2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=EBAI04	46840976	6848245
EBAI04	EBAI2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=EBAI04	46840976	6848245
EBAI04	EBAI2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=EBAI04	46840976	6848245
EBAI04	EBAI3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=EBAI04	46840976	6848245
EBAI04	EBAI3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=EBAI04	46840976	6848245
EBAI04	EBAI3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=EBAI04	46840976	6848245
CRXP04	CRXP1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CRXP04	47026432	7004602
CRXP04	CRXP1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CRXP04	47026432	7004602
CRXP04	CRXP2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CRXP04	47026432	7004602
CRXP04	CRXP2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CRXP04	47026432	7004602
CRXP04	CRXP3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CRXP04	47026432	7004602
CRXP04	CRXP3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CRXP04	47026432	7004602
YVOU04	YVOU1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVOU04	46772820	6631266
YVOU04	YVOU1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVOU04	46772820	6631266
YVOU04	YVOU1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVOU04	46772820	6631266
YVOU04	YVOU2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVOU04	46772820	6631266
YVOU04	YVOU2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVOU04	46772820	6631266
YVOU04	YVOU2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVOU04	46772820	6631266
YVOU04	YVOU3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVOU04	46772820	6631266
YVOU04	YVOU3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVOU04	46772820	6631266
YVOU04	YVOU3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVOU04	46772820	6631266
SUCY02	SUCY1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=SUCY02	46728971	6599699
DOMD04	DOMD1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=DOMD04	46874957	7011320
DOMD04	DOMD1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=DOMD04	46874957	7011320
DOMD04	DOMD2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=DOMD04	46874957	7011320
DOMD04	DOMD2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=DOMD04	46874957	7011320
DOMD04	DOMD3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=DOMD04	46874957	7011320
DOMD04	DOMD3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=DOMD04	46874957	7011320
GRCR04	GRCR1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=GRCR04	46875745	6937171
GRCR04	GRCR1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=GRCR04	46875745	6937171
GRCR04	GRCR2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=GRCR04	46875745	6937171
GRCR04	GRCR2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=GRCR04	46875745	6937171
GRCR04	GRCR3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=GRCR04	46875745	6937171
GRCR04	GRCR3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=GRCR04	46875745	6937171
AVZI04	AVZI1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=AVZI04	46890479	7045234
AVZI04	AVZI2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=AVZI04	46890479	7045234
AVZI04	AVZI3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=AVZI04	46890479	7045234
BREV03	BREV1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=BREV03	46987674	6614758
BREV03	BREV2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=BREV03	46987674	6614758
CORX04	CORX1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CORX04	47038517	7022859
CORX04	CORX2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CORX04	47038517	7022859
CORX04	CORX3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CORX04	47038517	7022859
ORBL04	ORBL1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=ORBL04	46720470	6541866
ORBL04	ORBL1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=ORBL04	46720470	6541866
ORBL04	ORBL2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=ORBL04	46720327	6541998
ORBL04	ORBL2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=ORBL04	46720327	6541998
ORBL04	ORBL3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=ORBL04	46720299	6541792
ORBL04	ORBL3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=ORBL04	46720299	6541792
STIM04	STIM1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=STIM04	47146911	7002030
STIM04	STIM2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=STIM04	47146911	7002030
NFUN03	NFUN5O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NFUN03	46994450	6937575
YVND04	YVND1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVND04	46788592	6626616
YVND04	YVND1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVND04	46788592	6626616
YVND04	YVND2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVND04	46788592	6626616
YVND04	YVND2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVND04	46788592	6626616
YVND04	YVND3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVND04	46788592	6626616
YVND04	YVND3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVND04	46788592	6626616
TREC02	TREC1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=TREC02	46769956	6602112
TREC02	TREC2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=TREC02	46769956	6602112
TREC02	TREC3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=TREC02	46769956	6602112
COLG04	COLG1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=COLG04	46962773	6854896
COLG04	COLG1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=COLG04	46962773	6854896
COLG04	COLG1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=COLG04	46962773	6854896
COLG04	COLG2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=COLG04	46962773	6854896
COLG04	COLG2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=COLG04	46962773	6854896
COLG04	COLG3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=COLG04	46962773	6854896
COLG04	COLG3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=COLG04	46962773	6854896
COLG04	COLG3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=COLG04	46962773	6854896
EPEN04	EPEN1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=EPEN04	46748383	6606949
EPEN04	EPEN1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=EPEN04	46748383	6606949
EPEN04	EPEN2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=EPEN04	46748383	6606949
EPEN04	EPEN2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=EPEN04	46748383	6606949
EPEN04	EPEN3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=EPEN04	46748383	6606949
EPEN04	EPEN3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=EPEN04	46748383	6606949
NETS04	NETS5P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NETS04	47000356	6902887
GLNS04	GLNS1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=GLNS04	46903315	6936967
GLNS04	GLNS2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=GLNS04	46903315	6936967
GLNS04	GLNS3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=GLNS04	46903315	6936967
NETS02	NETS1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NETS02	46999843	6903151
NETS02	NETS2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NETS02	47000844	6902565
CHMI03	CHMI1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CHMI03	47021438	6705476
CHMI03	CHMI2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CHMI03	47021438	6705476
CHMI03	CHMI3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=CHMI03	47021438	6705476
LAND04	LAND1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=LAND04	47050777	7051007
LAND04	LAND1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=LAND04	47050777	7051007
LAND04	LAND2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=LAND04	47050777	7051007
LAND04	LAND2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=LAND04	47050777	7051007
LAND04	LAND3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=LAND04	47050777	7051007
LAND04	LAND3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=LAND04	47050777	7051007
YVAL04	YVAL1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVAL04	46767253	6639270
YVAL04	YVAL1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVAL04	46767253	6639270
YVAL04	YVAL1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVAL04	46767253	6639270
YVAL04	YVAL2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVAL04	46767253	6639270
YVAL04	YVAL2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVAL04	46767253	6639270
YVAL04	YVAL2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVAL04	46767253	6639270
YVAL04	YVAL3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVAL04	46767253	6639270
YVAL04	YVAL3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVAL04	46767253	6639270
YVAL04	YVAL3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=YVAL04	46767253	6639270
FERR04	FERR1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=FERR04	47131244	6889214
FERR04	FERR2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=FERR04	47131244	6889214
FERR04	FERR3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=FERR04	47131244	6889214
NEMO02	NEMO1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NEMO02	47007225	6967622
NEMO02	NEMO1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NEMO02	47007225	6967622
NEMO02	NEMO1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NEMO02	47007225	6967622
NEMO02	NEMO2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NEMO02	47007225	6967622
NEMO02	NEMO2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NEMO02	47007225	6967622
NEMO02	NEMO2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NEMO02	47007225	6967622
ECLV02	ECLV1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=ECLV02	46641857	6622525
ECLV02	ECLV1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=ECLV02	46641857	6622525
ECLV02	ECLV2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=ECLV02	46641857	6622525
ECLV02	ECLV2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=ECLV02	46641857	6622525
ECLV02	ECLV3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=ECLV02	46641857	6622525
ECLV02	ECLV3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=ECLV02	46641857	6622525
NTEL04	NTEL1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NTEL04	46996354	6936755
NTEL04	NTEL1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NTEL04	46996354	6936755
NTEL04	NTEL1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NTEL04	46996354	6936755
NTEL04	NTEL1R	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NTEL04	46996354	6936755
NTEL04	NTEL2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NTEL04	46996354	6936755
NTEL04	NTEL2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NTEL04	46996354	6936755
NTEL04	NTEL2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NTEL04	46996354	6936755
NTEL04	NTEL2R	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NTEL04	46996354	6936755
NTEL04	NTEL3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NTEL04	46996354	6936755
NTEL04	NTEL3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NTEL04	46996354	6936755
NTEL04	NTEL3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NTEL04	46996354	6936755
NTEL04	NTEL3R	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=NTEL04	46996354	6936755
HACS02	HACS1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=HACS02	47016286	6977130
HACS02	HACS1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN23,MeContext=HACS02	47016286	6977130
